brand,engine_displacement,fuel_type,insurance,kms_driven,location,model,ownership,price,registration_year,seats,transmission
26,1498.0,4,0,99680,0,564,1,875000.0,2020,5,0
10,1396.0,1,1,76000,0,876,1,749000.0,2018,5,1
16,3346.0,1,1,101,0,1090,1,35000000.0,2016,5,0
18,1248.0,1,1,90000,0,239,1,625000.0,2016,5,1
8,1499.0,4,0,33000,0,605,1,765000.0,2017,5,0
9,1497.0,4,2,27983,0,406,1,930000.0,2022,5,1
21,1451.0,4,0,32849,0,840,1,1499000.0,2020,5,1
10,1197.0,4,0,44000,0,791,1,525000.0,2017,5,0
0,1968.0,1,0,48823,0,1247,3,2449000.0,2018,5,0
10,1197.0,4,0,36364,0,1741,1,1058000.0,2021,5,1
10,1086.0,4,2,67072,0,868,1,320000.0,2015,5,1
9,1199.0,4,1,36465,0,995,1,625000.0,2017,5,1
30,1498.0,1,1,72000,0,1721,3,695000.0,2017,5,0
28,1497.0,1,0,41245,0,1170,1,1257000.0,2023,5,1
18,1197.0,4,0,33135,0,1833,1,312000.0,2011,5,1
28,1497.0,1,0,10509,0,1170,1,1190000.0,2023,5,1
20,1991.0,4,1,40000,0,117,1,2300000.0,2017,5,0
30,1498.0,1,0,74000,0,1216,3,555000.0,2015,5,1
10,1197.0,4,0,24632,0,885,1,765000.0,2018,5,1
17,2179.0,1,1,88000,0,1976,1,894999.9999999999,2015,7,1
18,1462.0,4,0,113000,0,348,3,675000.0,2019,5,0
29,2755.0,1,1,158269,0,948,1,1725000.0,2017,7,0
2,1995.0,1,0,50000,0,1857,1,3000000.0,2018,5,0
8,1196.0,4,1,93000,0,716,3,310000.0,2012,5,1
10,998.0,4,0,30000,0,1735,1,1090000.0,2022,5,0
10,1197.0,4,0,81599,0,803,3,465000.00000000006,2016,5,1
18,998.0,4,0,72000,0,326,3,350000.0,2015,5,1
30,1598.0,4,0,85943,0,1714,1,449000.0,2012,5,1
9,1198.0,4,0,27911,0,175,1,465000.00000000006,2015,5,1
10,1591.0,4,0,51906,0,1781,1,987000.0,2018,5,0
18,1197.0,4,1,83000,0,1573,1,500000.0,2015,5,1
28,1956.0,1,0,14651,0,1401,1,1900000.0,2022,7,1
15,2179.0,1,0,155000,0,1280,3,1800000.0,2012,5,0
10,1197.0,4,0,92000,0,872,4,725000.0,2017,5,1
18,1373.0,4,0,44400,0,349,1,744000.0,2017,5,0
21,1996.0,1,0,43799,0,755,1,3296000.0,2021,6,0
17,2179.0,1,0,108000,0,1981,3,795000.0,2015,7,1
28,1199.0,4,0,37967,0,1645,3,548000.0,2021,5,0
9,1199.0,4,0,11954,0,171,1,886999.9999999999,2022,5,0
9,1199.0,4,0,10000,0,1851,1,894999.9999999999,2019,5,1
30,1198.0,4,0,72000,0,1212,3,545000.0,2014,5,1
18,998.0,4,0,118089,0,326,1,370000.0,2015,5,1
31,1984.0,1,0,86858,0,1387,1,1400000.0,2014,5,0
18,998.0,4,0,92858,0,147,1,295000.0,2017,5,1
10,1186.0,1,0,44366,0,795,1,725000.0,2022,5,0
10,1197.0,4,0,32000,0,790,1,585000.0,2019,5,1
20,2143.0,1,0,71000,0,4,1,1945000.0,2015,5,0
10,1591.0,4,0,73663,0,1778,3,589000.0,2016,5,1
26,999.0,4,0,20922,0,1026,1,847000.0000000001,2022,5,0
10,1197.0,4,0,34000,0,869,3,360000.0,2011,5,0
27,1498.0,4,0,10480,0,1483,1,1392000.0,2022,5,1
13,1956.0,1,0,40000,0,449,1,1225000.0,2017,5,1
20,1991.0,4,0,15000,0,686,1,6200000.0,2021,5,0
28,1199.0,4,0,12758,0,1176,1,997000.0,2021,5,0
14,1497.0,4,1,25481,0,1470,1,1300000.0,2020,5,1
29,2494.0,1,0,192000,0,971,3,525000.0,2008,8,1
29,2982.0,1,0,153313,0,728,3,1450000.0,2014,7,1
29,2494.0,1,0,192535,0,971,1,585000.0,2006,8,1
14,1493.0,1,0,84130,0,1487,1,1140000.0,2021,5,0
28,1199.0,4,0,67000,0,1661,3,545000.0,2018,5,0
28,1956.0,1,0,46000,0,823,3,1750000.0,2020,5,0
21,1451.0,4,0,40148,0,829,1,1550000.0,2021,6,0
17,2184.0,1,1,45171,0,1621,1,1675000.0,2022,4,1
18,1373.0,4,0,68000,0,354,3,625000.0,2019,5,1
28,1199.0,4,0,41161,0,1634,1,525000.0,2018,5,1
18,1462.0,4,1,46000,0,1938,1,1049000.0,2021,6,1
9,1199.0,4,0,122243,0,169,1,368000.0,2016,5,1
10,1591.0,4,1,23110,0,503,3,1110000.0,2019,5,0
18,998.0,4,0,12699,0,343,1,661000.0,2022,5,1
12,2993.0,1,0,66000,0,1931,3,2175000.0,2012,4,0
28,1199.0,4,0,10010,0,162,1,894999.9999999999,2023,5,0
17,2179.0,1,0,59000,0,1977,1,894999.9999999999,2015,7,1
29,2393.0,1,0,155000,0,950,1,2075000.0,2019,7,1
18,1197.0,4,1,18000,0,1556,1,725000.0,2022,5,1
10,1197.0,4,0,63164,0,869,1,395000.0,2013,5,0
10,1591.0,4,0,48077,0,1795,1,745000.0,2016,5,1
10,1197.0,4,0,48000,0,1734,1,775000.0,2019,5,1
14,1497.0,4,0,55551,0,1466,1,969000.0,2020,5,1
26,999.0,4,3,6184,0,1072,1,537000.0,2023,5,0
18,1197.0,4,0,71669,0,242,1,568000.0,2016,5,1
27,1798.0,4,0,48000,0,1527,3,1775000.0,2018,5,0
27,1598.0,1,1,98000,0,1325,4,360000.0,2012,5,1
9,1497.0,4,0,45377,0,261,3,799000.0,2017,7,0
17,2179.0,1,0,53613,0,1967,3,1625000.0,2020,7,0
30,1198.0,4,2,98000,0,1211,3,325000.0,2010,5,1
14,1497.0,4,0,92475,0,1473,1,1190000.0,2020,5,0
29,2494.0,1,2,160000,0,983,3,1150000.0,2014,7,1
17,1997.0,4,0,20000,0,1623,1,1490000.0,2021,4,0
18,1248.0,1,1,89377,0,1568,1,475000.0,2012,5,1
24,1498.0,4,0,71012,0,1511,1,340000.0,2012,5,1
18,1462.0,4,0,19600,0,367,1,936000.0,2022,5,1
18,1197.0,4,1,60000,0,1581,1,660000.0,2018,5,1
28,1199.0,4,0,52000,0,1174,1,1025000.0,2021,5,0
27,1598.0,4,0,114000,0,1309,3,375000.0,2012,5,0
18,1197.0,4,0,37740,0,242,1,712000.0,2021,5,1
14,1497.0,4,1,19031,0,1470,1,1390000.0,2022,5,1
18,998.0,4,0,41000,0,340,3,425000.0,2016,5,0
18,1197.0,4,0,33268,0,242,1,612000.0,2016,5,1
18,1498.0,1,0,48000,0,354,1,725000.0,2020,5,1
18,1462.0,4,0,70000,0,1934,1,920000.0,2019,6,1
20,2143.0,1,0,97976,0,424,3,1990000.0,2018,5,0
10,1197.0,4,0,85000,0,876,1,325000.0,2010,5,1
17,2198.0,1,0,32087,0,1442,1,2288000.0,2023,6,0
10,1197.0,4,1,87000,0,859,3,315000.0,2011,5,1
10,1497.0,4,0,74000,0,499,1,1550000.0,2020,5,1
18,1197.0,4,0,41400,0,239,1,720000.0,2021,5,1
18,1248.0,1,0,36430,0,239,1,575000.0,2017,5,1
18,1462.0,4,2,60925,0,354,1,675000.0,2020,5,1
9,1497.0,4,0,64230,0,403,1,395000.0,2009,5,0
10,1497.0,4,1,56000,0,1768,1,1075000.0,2021,5,1
18,1197.0,4,0,41523,0,1573,1,380000.0,2011,5,1
21,1451.0,4,0,27968,0,838,1,1599000.0,2021,5,0
26,999.0,4,0,69874,0,1075,1,401000.0,2021,5,1
18,998.0,4,0,35000,0,1822,1,450000.0,2018,5,0
18,1197.0,4,0,15000,0,234,1,935000.0,2023,5,1
10,1197.0,4,0,55000,0,876,1,765000.0,2018,5,1
9,1497.0,4,0,30180,0,407,1,750000.0,2017,5,1
9,1198.0,4,1,47424,0,266,1,300000.0,2013,5,1
17,2179.0,1,0,89586,0,1976,3,925000.0,2016,7,1
20,1332.0,4,0,6000,0,1085,1,4895000.0,2022,5,0
10,1591.0,4,0,45689,0,1778,1,467000.0,2012,5,1
27,1598.0,1,0,90000,0,1316,1,399000.0,2012,5,1
9,1199.0,4,0,32582,0,177,1,375000.0,2015,5,1
20,1993.0,1,0,40412,0,47,1,4646000.0,2018,5,0
14,1493.0,1,0,51787,0,1475,1,1266000.0,2019,5,0
14,998.0,4,0,31117,0,1490,1,1199000.0,2020,5,0
9,1198.0,4,0,45502,0,198,3,434000.0,2016,5,1
18,1248.0,1,0,63556,0,242,1,599000.0,2017,5,1
23,2477.0,1,0,134000,0,1201,1,1200000.0,2013,7,1
9,1199.0,4,0,56635,0,1003,1,497000.0,2015,5,1
9,2354.0,4,0,106385,0,480,4,850000.0,2014,5,0
28,2184.0,2,0,17741,0,1665,1,975000.0,2022,5,0
17,2184.0,1,2,21000,0,1622,1,1761000.0,2023,4,1
10,1197.0,4,0,41749,0,876,3,645000.0,2017,5,1
29,2494.0,1,0,76000,0,983,1,1900000.0,2016,7,1
10,1591.0,4,0,66123,0,503,3,875000.0,2017,5,0
13,1956.0,1,0,27046,0,441,1,2424000.0,2021,5,0
29,1462.0,4,0,14986,0,858,1,1614999.9999999998,2023,5,1
26,1498.0,4,0,77000,0,564,3,725000.0,2018,5,0
26,999.0,4,0,13307,0,1059,1,545000.0,2022,5,0
10,1493.0,1,0,17480,0,1741,1,1035000.0,2022,5,1
10,1197.0,4,2,71321,0,803,1,391000.0,2014,5,1
30,1968.0,1,1,67000,0,1671,1,2525000.0,2019,5,0
29,2393.0,1,1,87065,0,954,1,2150000.0,2019,7,1
10,1396.0,1,0,98000,0,907,1,430000.0,2013,5,1
29,2982.0,1,0,121000,0,728,1,1775000.0,2015,7,1
10,998.0,4,0,36310,0,890,1,950000.0,2022,5,1
23,2360.0,4,0,102222,0,1198,1,585000.0,2011,5,0
13,1956.0,1,0,20000,0,446,1,1550000.0,2018,5,1
18,1462.0,4,0,12888,0,662,1,1165000.0,2020,7,0
9,1497.0,4,0,41000,0,398,3,745000.0,2018,5,1
29,1496.0,4,0,74465,0,670,3,309000.0,2011,5,1
14,1353.0,4,3,36784,0,1458,1,1575000.0,2021,5,0
0,1968.0,1,0,72000,0,102,4,2350000.0,2016,5,0
26,1461.0,1,1,84000,0,554,1,695000.0,2017,5,0
10,814.0,4,2,135000,0,647,3,320000.0,2016,5,1
18,1462.0,4,1,41000,0,654,1,1050000.0,2021,7,1
17,2179.0,1,0,75748,0,1975,1,1140000.0,2019,7,1
18,1197.0,4,0,48000,0,1573,1,470000.0,2012,5,1
18,1197.0,4,0,75000,0,1344,1,365000.0,2012,5,1
18,1248.0,1,0,115263,0,1365,1,675000.0,2017,5,1
18,1197.0,4,0,44800,0,1573,3,465000.00000000006,2015,5,1
26,999.0,4,0,32773,0,1070,3,334000.0,2017,5,1
10,1591.0,4,0,56371,0,515,3,899000.0,2016,5,0
18,1248.0,1,0,70000,0,1365,1,755000.0,2017,5,1
8,3198.0,1,1,84500,0,632,3,2295000.0,2016,7,0
30,1498.0,1,0,87970,0,1207,3,523000.00000000006,2016,5,1
18,1197.0,4,1,48049,0,1584,1,680000.0,2021,5,0
10,1591.0,4,0,45000,0,515,4,844999.9999999999,2016,5,0
21,1451.0,4,0,18588,0,845,1,1439000.0,2021,5,0
8,2198.0,1,0,75000,0,636,3,2250000.0,2018,7,0
2,2993.0,1,0,69500,0,1879,1,4295000.0,2018,5,0
9,1497.0,4,0,69000,0,386,1,775000.0,2017,5,1
18,1248.0,1,1,94466,0,653,3,640000.0,2012,7,1
14,1353.0,4,2,8100,0,1458,3,1698999.9999999998,2022,5,0
9,1199.0,4,0,52168,0,997,1,545000.0,2015,5,1
18,1197.0,4,0,12254,0,1843,1,595000.0,2022,5,1
18,1248.0,1,1,126673,0,1813,1,925000.0,2019,5,1
10,1197.0,4,0,78464,0,876,1,526000.0,2015,5,1
18,1248.0,1,0,130000,0,1545,1,480000.0,2016,5,1
10,1497.0,4,0,30915,0,496,1,1265000.0,2020,5,1
29,2494.0,4,1,138198,0,293,1,1680000.0,2015,5,0
14,998.0,4,0,32712,0,1492,3,869000.0,2020,5,1
18,998.0,4,0,40500,0,339,1,399000.0,2016,5,0
10,1197.0,4,0,85413,0,906,3,319000.0,2012,5,1
14,1493.0,1,0,20000,0,1457,1,1725000.0,2021,5,0
21,1956.0,1,0,52500,0,840,1,1650000.0,2020,5,1
10,1197.0,4,0,79230,0,869,1,325000.0,2013,5,0
10,814.0,4,2,48970,0,643,3,295000.0,2014,5,1
17,1493.0,1,0,14000,0,253,1,1090000.0,2022,7,1
26,999.0,4,0,26945,0,1059,1,514000.0,2022,5,0
10,1197.0,4,2,45151,0,1734,1,899000.0,2023,5,1
10,1197.0,4,0,60361,0,863,1,450000.0,2014,5,1
26,999.0,4,0,11605,0,1024,1,792000.0,2023,5,1
14,1353.0,4,0,61355,0,1458,1,1483000.0,2021,5,0
30,1198.0,4,1,85250,0,522,1,535000.0,2016,5,1
10,1086.0,4,0,69773,0,868,1,358000.0,2015,5,1
30,1198.0,4,1,140000,0,199,1,465000.00000000006,2016,5,1
10,1197.0,4,0,52000,0,914,1,785000.0,2020,5,1
28,1199.0,4,1,33000,0,1637,1,505000.0,2017,5,0
28,1956.0,1,1,95000,0,821,1,1471000.0,2021,5,0
27,1498.0,1,0,107706,0,1329,1,691000.0,2017,5,1
0,1968.0,1,1,50143,0,1243,1,2499000.0,2018,5,0
13,1368.0,4,1,29323,0,437,1,2323000.0,2021,5,0
9,1498.0,1,0,70000,0,1001,1,620000.0,2016,5,1
17,2179.0,1,0,24965,0,1968,1,1695000.0,2020,7,1
29,2982.0,1,1,117000,0,728,3,1395000.0,2012,7,1
10,1197.0,4,0,49215,0,784,1,507000.0,2019,5,1
26,999.0,4,0,87431,0,1061,3,365000.0,2019,5,0
26,999.0,4,0,20529,0,1065,1,475000.0,2021,5,1
28,2179.0,1,0,70000,0,1396,1,625000.0,2013,7,1
18,1248.0,1,2,80000,0,366,1,590000.0,2016,5,1
18,1197.0,4,1,35324,0,238,3,725000.0,2018,5,0
25,2995.0,4,0,70000,0,319,1,8500000.0,2019,5,0
27,999.0,4,1,19142,0,1039,1,1554000.0,2022,5,1
9,1198.0,4,0,9446,0,264,1,310000.0,2014,5,1
18,1197.0,4,0,64167,0,1565,1,365000.0,2013,5,1
18,998.0,4,1,43947,0,1837,1,445000.0,2016,5,1
18,1248.0,1,0,220000,0,1554,1,570000.0,2015,5,1
18,1197.0,4,0,24907,0,1535,1,811999.9999999999,2022,5,0
18,1197.0,4,1,82000,0,922,1,490000.00000000006,2019,5,0
10,1197.0,4,0,66851,0,786,1,503000.0,2018,5,1
18,1373.0,4,0,73804,0,654,1,584000.0,2014,7,1
24,999.0,4,0,24231,0,1101,1,782000.0,2021,5,1
27,1498.0,1,0,118621,0,1326,1,504000.0,2015,5,1
2,1998.0,4,0,45000,0,19,1,4625000.0,2020,5,0
21,1956.0,1,0,81000,0,840,3,1575000.0,2021,5,1
18,1197.0,4,0,37000,0,234,3,700000.0,2016,5,1
28,1956.0,1,0,48375,0,817,1,1945000.0,2021,5,0
17,2184.0,1,1,49027,0,1616,1,1585000.0,2022,4,0
22,1598.0,4,0,29000,0,1361,4,1745000.0,2013,4,0
18,796.0,4,2,87560,0,131,1,210000.0,2012,5,1
28,1199.0,4,0,44911,0,1641,1,565000.0,2020,5,1
10,1197.0,4,0,53522,0,869,1,345000.0,2011,5,0
10,1591.0,4,0,68000,0,490,3,925000.0,2017,5,1
29,1197.0,4,0,81599,0,673,1,395000.0,2013,5,1
9,1497.0,4,1,48257,0,394,3,875000.0,2018,5,0
26,1461.0,1,0,116996,0,557,1,549000.0,2014,5,1
14,1493.0,1,1,29323,0,1464,1,1400000.0,2020,5,0
28,1497.0,1,0,27620,0,1150,1,826000.0,2018,5,0
10,1396.0,1,1,74000,0,907,1,450000.0,2013,5,1
30,1498.0,1,1,81000,0,1723,3,550000.0,2015,5,0
26,999.0,4,0,33976,0,1680,1,852999.9999999999,2021,7,1
20,2143.0,1,1,46500,0,1226,1,3894000.0,2017,5,0
18,998.0,4,0,43370,0,147,3,324000.0,2015,5,1
10,2199.0,1,1,130000,0,1413,3,844999.9999999999,2014,7,0
18,1197.0,4,0,54256,0,237,1,625000.0,2017,5,0
18,1197.0,4,2,19704,0,1575,1,711000.0,2023,5,0
20,1950.0,1,0,20000,0,1227,1,3950000.0,2019,5,0
2,1995.0,1,0,95000,0,30,3,985000.0,2013,5,0
10,1591.0,4,0,46157,0,503,1,1145000.0,2019,5,0
18,998.0,4,1,71358,0,1374,1,378000.0,2021,5,1
10,814.0,4,0,64635,0,646,1,374000.0,2018,5,1
15,1999.0,1,0,61000,0,542,3,2800000.0,2015,5,0
9,1198.0,4,1,76000,0,265,1,335000.0,2013,5,1
30,999.0,4,0,10044,0,1599,1,1425000.0,2022,5,0
18,998.0,4,0,88000,0,328,1,400000.0,2015,5,0
18,1197.0,4,0,14000,0,1539,1,565000.0,2016,5,0
10,1197.0,4,1,55211,0,771,3,393000.0,2015,5,1
18,1197.0,4,1,53000,0,234,3,680000.0,2017,5,1
18,796.0,4,0,90701,0,143,1,329000.0,2019,5,1
10,1197.0,4,0,93747,0,895,1,315000.0,2014,5,1
10,1197.0,4,0,61000,0,885,4,548000.0,2017,5,1
9,1199.0,4,0,55255,0,1851,1,699000.0,2017,5,1
10,1497.0,4,0,20342,0,492,1,1199000.0,2021,5,1
9,1497.0,4,0,84385,0,382,1,660000.0,2015,5,0
28,1198.0,4,0,36001,0,1154,1,865000.0,2019,5,1
0,1781.0,4,2,85159,0,99,3,894999.9999999999,2009,5,0
21,1451.0,4,3,47947,0,830,1,1545000.0,2021,6,0
10,1197.0,4,0,60558,0,1920,3,501000.0,2019,5,1
10,998.0,4,0,18000,0,1753,1,1325000.0,2022,5,1
28,1956.0,1,0,54845,0,1401,1,1798999.9999999998,2022,7,1
18,796.0,4,2,7000,0,141,1,400000.0,2022,5,1
30,999.0,4,1,300,0,1802,1,1800000.0,2023,5,0
17,2179.0,1,0,15000,0,1963,1,1165000.0,2016,7,1
10,1197.0,4,0,49401,0,878,3,617000.0,2018,5,1
10,1999.0,4,0,47983,0,622,1,1145000.0,2017,5,0
9,1199.0,4,0,60999,0,997,1,492000.0,2017,5,1
18,998.0,4,0,24260,0,326,4,432000.0,2020,5,1
17,1493.0,1,0,14000,0,254,1,1075000.0,2022,7,1
10,1197.0,4,0,47163,0,906,1,593000.0,2016,5,1
18,1462.0,4,0,29114,0,662,3,995000.0,2019,7,0
26,999.0,4,0,16444,0,1066,1,578000.0,2022,5,1
7,2596.0,1,0,2000,0,810,1,1850000.0,2024,4,1
18,1462.0,4,0,39653,0,1817,1,880000.0000000001,2020,5,1
26,1330.0,4,3,68902,0,568,1,916000.0,2021,5,1
18,1462.0,4,1,2484,0,1938,1,1100000.0,2020,6,1
18,1248.0,1,0,99000,0,1564,1,435000.0,2012,5,1
29,2755.0,1,0,7771,0,734,1,5550000.0,2024,7,0
20,2987.0,1,0,108457,0,47,3,6100000.0,2019,7,0
28,1199.0,4,0,6606,0,1633,1,575000.0,2018,5,0
2,2979.0,4,2,52000,0,1091,1,4400000.0,2019,4,0
17,2179.0,1,2,34477,0,1960,1,1299000.0,2017,7,0
0,1968.0,1,0,69000,0,1246,1,2050000.0,2016,5,0
28,1199.0,4,1,10600,0,158,1,800000.0,2020,5,1
10,1197.0,4,0,36000,0,885,3,725000.0,2020,5,1
27,1498.0,1,0,99000,0,1329,3,600000.0,2016,5,1
10,1582.0,1,0,77000,0,482,1,850000.0,2016,5,0
18,1248.0,1,0,61260,0,1371,1,875000.0,2018,5,1
10,1197.0,4,0,34025,0,918,1,649000.0,2018,5,1
18,1197.0,4,3,42124,0,925,1,401000.0,2018,5,1
26,999.0,4,0,26000,0,1026,1,925000.0,2022,5,0
18,1373.0,4,0,32357,0,660,3,788000.0,2017,7,1
8,999.0,4,0,40703,0,598,1,926000.0,2020,5,1
9,1497.0,4,0,127365,0,403,1,392000.0,2012,5,0
18,1197.0,4,0,67846,0,1556,1,598000.0,2020,5,1
10,1197.0,4,0,94390,0,784,1,366000.0,2014,5,1
9,1498.0,1,0,107274,0,378,3,497000.0,2014,5,1
10,998.0,4,1,26582,0,1751,1,1010000.0,2020,5,1
23,2477.0,1,0,84157,0,1200,3,1500000.0,2015,7,0
10,1197.0,4,0,92220,0,914,1,682000.0,2019,5,1
9,1199.0,4,0,48000,0,993,4,525000.0,2016,5,0
10,998.0,4,0,42677,0,1738,1,795000.0,2019,5,1
10,1493.0,1,1,59000,0,499,3,1595000.0,2021,5,1
10,1197.0,4,1,52419,0,867,1,320000.0,2011,5,1
18,1248.0,1,0,60000,0,1568,1,520000.0,2015,5,1
9,1199.0,4,0,77194,0,169,1,405000.0,2014,5,1
18,1598.0,1,0,65000,0,1366,1,700000.0,2015,5,1
18,1248.0,1,1,74000,0,1812,3,1050000.0,2019,5,0
10,1197.0,4,0,42199,0,786,3,485000.0,2018,5,1
26,1461.0,1,1,88000,0,553,1,945000.0,2019,5,1
18,1197.0,4,0,57856,0,237,1,550000.0,2016,5,0
18,998.0,4,0,20000,0,339,3,465000.00000000006,2015,5,0
18,1248.0,1,0,79121,0,242,1,695000.0,2018,5,1
10,1197.0,4,1,74883,0,876,1,586000.0,2016,5,1
27,1198.0,4,1,74000,0,699,3,325000.0,2011,5,1
10,2359.0,4,0,87000,0,1485,3,650000.0,2012,5,1
18,1197.0,4,1,23000,0,235,1,844999.9999999999,2019,5,0
20,2143.0,1,0,114000,0,283,1,1900000.0,2016,5,0
28,1956.0,1,2,6050,0,817,1,2098000.0,2023,5,0
9,1199.0,4,1,48016,0,1003,3,511000.00000000006,2016,5,1
27,1798.0,4,0,123000,0,1516,3,1850000.0,2019,5,1
29,2393.0,1,0,100000,0,961,1,2175000.0,2019,7,1
18,998.0,4,0,91607,0,326,1,377000.0,2015,5,1
29,1364.0,1,0,94086,0,675,3,358000.0,2012,5,1
30,1498.0,1,0,72000,0,1721,3,725000.0,2017,5,0
18,1197.0,4,1,56000,0,238,4,525000.0,2016,5,0
5,799.0,4,0,58362,0,1337,3,236000.0,2018,5,1
10,1197.0,4,0,30462,0,799,1,625000.0,2020,5,1
30,1498.0,1,0,162000,0,1216,3,600000.0,2020,5,1
31,1969.0,1,0,62346,0,1388,3,1515000.0,2016,5,0
8,2499.0,1,1,126000,0,627,4,525000.0,2010,7,1
14,1197.0,4,0,38943,0,1494,1,1041000.0,2021,5,1
30,1598.0,4,0,107000,0,1713,3,375000.0,2014,5,1
10,1396.0,1,0,52351,0,1743,3,866000.0,2019,5,1
10,1186.0,1,0,4617,0,231,1,840000.0,2024,5,0
18,1197.0,4,2,84734,0,1573,1,451000.0,2015,5,1
20,2143.0,1,0,132500,0,1126,3,2095000.0,2015,5,0
10,1197.0,4,1,60060,0,899,3,540000.0,2017,5,1
10,1493.0,1,2,40000,0,507,1,1764999.9999999998,2022,5,1
9,1497.0,4,0,36000,0,386,1,655000.0,2015,5,1
18,998.0,4,0,17198,0,326,1,446000.0,2016,5,1
9,1199.0,4,0,50609,0,999,1,510000.0,2015,5,0
10,1995.0,1,1,79000,0,1688,1,1975000.0,2020,5,0
14,998.0,4,1,21126,0,1492,1,1015000.0,2022,5,1
18,1373.0,4,0,50006,0,660,3,646000.0,2014,7,1
27,1498.0,1,0,150000,0,1322,1,595000.0,2015,5,0
9,1497.0,4,0,25291,0,406,1,894999.9999999999,2022,5,1
29,2494.0,1,2,96000,0,980,3,590000.0,2010,7,1
20,1950.0,1,0,56000,0,573,3,3875000.0,2017,5,0
30,1498.0,1,0,56706,0,1217,3,533000.0,2015,5,1
14,998.0,4,1,19000,0,1490,1,1250000.0,2021,5,0
30,1199.0,4,2,54430,0,1213,3,510000.0,2016,5,1
30,999.0,4,1,17000,0,1601,1,1900000.0,2021,5,0
14,1493.0,1,0,30196,0,1486,1,1195000.0,2021,5,1
18,1248.0,1,0,65000,0,1368,1,695000.0,2015,5,1
10,1197.0,4,0,61904,0,876,1,535000.0,2014,5,1
17,2179.0,1,0,52846,0,1962,1,1175000.0,2016,7,1
10,1197.0,4,0,53500,0,885,1,795000.0,2018,5,1
30,1197.0,4,1,83000,0,1208,1,894999.9999999999,2018,5,0
10,1197.0,4,2,47291,0,914,1,725000.0,2020,5,1
17,2523.0,1,2,112000,0,1611,1,675000.0,2011,7,1
10,998.0,4,0,28562,0,917,3,711000.0,2021,5,1
14,998.0,4,0,53000,0,1492,3,945000.0,2020,5,1
29,2982.0,1,1,129288,0,731,3,1325000.0,2012,7,1
8,1399.0,1,0,62000,0,713,1,335000.0,2013,5,1
10,814.0,4,0,38077,0,649,1,351000.0,2016,5,1
24,999.0,4,0,15185,0,1103,1,699000.0,2022,5,1
18,1197.0,4,0,61328,0,921,3,444000.00000000006,2017,5,0
17,1997.0,4,1,40000,0,1616,3,1470000.0,2022,4,0
29,2982.0,1,1,101000,0,728,1,1700000.0,2014,7,1
9,1199.0,4,1,67943,0,1002,3,439000.0,2016,5,1
21,1451.0,4,0,34900,0,837,1,1675000.0,2021,5,0
28,1199.0,4,0,23141,0,1659,1,611000.0,2019,5,1
2,1995.0,1,0,47067,0,1857,1,3495000.0000000005,2019,5,0
9,1498.0,1,0,71451,0,181,1,549000.0,2018,5,1
14,1493.0,1,0,58000,0,1475,1,1725000.0,2020,5,0
2,2993.0,1,0,46460,0,67,3,6500000.0,2021,4,0
10,1493.0,1,0,24781,0,121,1,1635000.0000000002,2021,6,0
18,1197.0,4,0,80000,0,1565,1,465000.00000000006,2014,5,1
27,1798.0,4,1,59500,0,1529,3,611000.0,2013,5,1
9,1199.0,4,0,75500,0,1003,3,511000.00000000006,2017,5,1
26,999.0,4,2,34900,0,1070,1,420000.0,2022,5,1
18,1197.0,4,0,11483,0,922,1,528000.0,2017,5,0
18,1197.0,4,1,58362,0,1533,1,675000.0,2019,5,0
26,799.0,4,0,52845,0,1070,1,321000.0,2016,5,1
20,2987.0,1,0,59500,0,47,3,7895000.0,2020,7,0
9,1199.0,4,0,89000,0,1005,1,695000.0,2017,5,1
18,1462.0,4,0,27000,0,357,1,975000.0,2020,5,1
10,1197.0,4,0,36925,0,784,3,457000.0,2017,5,1
30,1598.0,4,1,33000,0,1209,3,475000.0,2011,5,1
17,2184.0,1,1,30000,0,1617,1,1675000.0,2020,4,1
18,1248.0,1,1,121918,0,1813,1,945000.0,2018,5,1
12,2179.0,1,2,69000,0,1924,3,1925000.0,2016,5,0
10,1197.0,4,1,32000,0,871,1,775000.0,2017,5,1
17,2179.0,1,1,100000,0,1975,1,1125000.0,2019,7,1
18,998.0,4,0,39000,0,337,3,395000.0,2015,5,1
14,1353.0,4,0,58962,0,1454,1,1281000.0,2020,5,1
10,1591.0,4,0,48785,0,515,1,1059000.0,2017,5,0
9,1497.0,4,0,23000,0,393,3,1145000.0,2019,5,0
18,1248.0,1,0,49849,0,1365,1,775000.0,2016,5,1
18,1248.0,1,0,145000,0,1811,1,850000.0,2019,5,1
18,1248.0,1,0,89000,0,364,1,575000.0,2014,5,1
17,1198.0,4,0,15414,0,1056,1,792000.0,2023,6,1
30,1498.0,1,0,71000,0,1217,1,645000.0,2015,5,1
10,1197.0,4,0,61667,0,803,1,431000.0,2015,5,1
18,1197.0,4,0,62640,0,1556,1,363000.0,2011,5,1
9,1199.0,4,0,45000,0,999,3,630000.0,2017,5,0
28,1199.0,4,0,45000,0,1634,1,510000.0,2019,5,1
19,2987.0,1,0,36000,0,1083,1,9500000.0,2017,5,0
18,1197.0,4,0,75220,0,1573,4,397000.0,2015,5,1
26,1461.0,1,1,55000,0,1230,3,355000.0,2014,5,1
15,1997.0,4,0,56000,0,1303,1,6250000.0,2020,5,0
29,1197.0,4,0,30777,0,751,3,795000.0,2022,5,1
