Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
10,1197 cc,4,0,12000,11,1761,1,810000.0,2022,5,1
10,1197 cc,4,0,58000,11,2086,1,420000.0,2015,5,1
10,1591 cc,4,1,70000,11,531,3,639000.0,2015,5,1
10,1197 cc,4,0,66784,11,2086,1,385000.0,2015,5,1
27,1968 cc,1,0,82000,11,1054,1,1925000.0,2019,7,0
10,1497 cc,4,0,11500,11,1818,3,1110000.0,2022,5,0
19,1490 cc,4,1,20000,11,817,1,1689999.9999999998,2024,5,0
14,1497 cc,4,0,6100,11,1482,1,1600000.0,2023,5,0
10,1197 cc,4,1,17500,11,2075,3,540000.0,2019,5,1
9,1497 cc,4,0,88000,11,430,1,690000.0,2016,5,0
1,1995 cc,1,0,44000,11,56,1,1750000.0,2016,5,0
9,1497 cc,4,0,40000,11,445,1,715000.0,2018,5,1
21,2987 cc,1,1,71008,11,0,1,2990000.0,2017,5,0
10,1591 cc,4,2,48000,11,532,1,880000.0000000001,2019,5,1
10,1197 cc,4,1,42000,11,2109,3,600000.0,2021,5,1
28,1956 cc,1,1,47000,11,864,1,1695000.0,2022,5,1
9,1199 cc,4,0,42352,11,1862,1,597000.0,2017,5,1
12,1999 cc,1,0,15900,11,1949,1,2823000.0,2018,5,0
21,2143 cc,1,0,71000,11,620,3,1602000.0,2016,5,0
14,1497 cc,4,0,38000,11,1481,3,1190000.0,2020,5,1
21,1950 cc,1,0,30000,11,725,1,2875000.0,2018,5,0
10,1582 cc,1,0,95000,11,509,3,894999.9999999999,2018,5,0
0,1968 cc,1,1,133088,11,1243,1,1100000.0,2016,5,0
28,1199 cc,4,0,40000,11,1668,3,449000.0,2019,5,0
19,1197 cc,4,0,32000,11,1595,1,700000.0,2022,5,1
9,1497 cc,4,0,45000,11,435,1,515000.00000000006,2015,5,1
10,1997 cc,1,1,40000,11,1724,1,2925000.0,2023,5,0
19,1248 cc,1,1,72000,11,1376,1,475000.0,2017,5,1
15,1999 cc,1,1,40000,11,1286,1,2650000.0,2017,5,0
9,1498 cc,4,1,65000,11,411,1,844999.9999999999,2020,5,1
21,2143 cc,1,0,63000,11,5,3,1650000.0,2017,5,0
10,1591 cc,4,0,68000,11,528,1,650000.0,2016,5,1
19,1197 cc,4,0,87000,11,248,1,575000.0,2018,5,0
10,1197 cc,4,0,65000,11,2057,1,410000.0,2016,5,1
10,1497 cc,4,0,28800,11,1818,1,1475000.0,2023,5,0
1,1995 cc,1,0,59000,11,56,1,1850000.0,2016,5,0
9,1497 cc,4,1,39000,11,432,1,545000.0,2017,5,1
21,2143 cc,1,1,202000,11,11,1,1750000.0,2017,5,0
9,1199 cc,4,1,64425,11,202,3,546000.0,2019,5,0
21,1969 cc,2,1,4501,4,13,1,5600000.0,2020,5,0
31,1969 cc,4,0,34000,11,1938,1,2850000.0,2020,5,0
10,1591 cc,4,1,62000,11,532,1,675000.0,2017,5,1
8,3198 cc,1,1,105000,11,676,3,1500000.0,2017,7,0
9,1498 cc,4,0,39000,11,410,1,1175000.0,2022,5,0
21,2987 cc,1,1,128000,11,50,1,2775000.0,2017,7,0
10,1591 cc,4,0,64149,11,520,1,808000.0,2017,5,1
21,1950 cc,1,0,45000,11,730,1,4100000.0,2020,5,0
14,1482 cc,4,0,7000,11,329,1,1775000.0,2023,7,0
10,1396 cc,1,1,54000,11,512,1,570000.0,2016,5,1
21,2987 cc,1,1,65000,11,622,3,1150000.0,2014,5,0
28,2179 cc,1,1,69500,11,897,1,575000.0,2017,7,1
26,999 cc,4,0,24234,11,1713,1,579000.0,2020,7,1
28,1199 cc,4,2,68000,11,1665,1,395000.0,2018,5,1
10,1197 cc,4,2,52000,11,832,1,395000.0,2016,5,1
25,1984 cc,4,1,18000,11,1093,1,7975000.0,2024,5,0
0,1984 cc,4,0,12579,11,105,1,4095000.000000001,2023,5,0
14,2199 cc,1,1,40000,11,333,3,2450000.0,2020,7,0
10,1497 cc,4,0,26000,11,539,1,1350000.0,2022,5,1
21,1950 cc,1,0,20000,11,0,1,7800000.0,2022,5,0
21,2999 cc,4,0,24000,11,47,1,9700000.0,2022,5,0
10,1591 cc,4,0,43000,11,532,1,750000.0,2017,5,1
9,1199 cc,4,1,39000,11,201,1,625000.0,2019,5,1
19,1197 cc,4,1,56000,11,253,1,425000.0,2017,5,1
10,998 cc,4,1,50000,11,1777,1,990000.0,2020,5,0
1,1995 cc,1,1,42000,11,29,1,1675000.0,2016,5,0
9,1199 cc,4,0,19000,11,183,1,825000.0,2022,5,0
0,1798 cc,4,0,68000,11,113,1,2650000.0,2017,5,0
12,1999 cc,1,1,60000,11,1949,4,2150000.0,2018,5,0
9,1199 cc,4,0,12000,11,182,1,890000.0,2024,5,1
19,1197 cc,4,0,36000,11,250,3,450000.0,2017,5,0
27,999 cc,4,2,35000,11,1491,1,1200000.0,2022,5,1
10,1353 cc,4,0,33100,11,551,3,1350000.0,2020,5,0
0,2894 cc,4,1,12000,11,1280,1,7875000.0,2021,4,0
10,1086 cc,4,1,29000,11,1435,3,425000.0,2019,5,0
14,1353 cc,4,0,19000,11,1466,1,1540000.0,2020,5,1
10,1197 cc,4,0,66000,11,840,1,400000.0,2016,5,1
8,3198 cc,1,0,97000,11,676,3,2600000.0,2019,7,0
10,1591 cc,4,0,56000,11,527,1,795000.0,2017,5,0
14,1497 cc,4,1,27000,11,1481,1,1175000.0,2021,5,1
21,1991 cc,4,0,20000,11,3,1,4500000.0,2020,5,0
27,999 cc,4,0,53000,11,1067,1,1150000.0,2021,5,0
19,1197 cc,4,1,52000,12,910,1,425000.0,2018,5,1
17,1451 cc,4,0,90000,11,886,1,1375000.0,2021,5,0
18,1997 cc,4,1,10000,11,1640,1,1499000.0,2024,4,1
10,1197 cc,4,0,51000,11,830,1,390000.0,2015,5,0
19,1197 cc,4,3,38685,11,259,1,585000.0,2020,5,1
22,1598 cc,4,1,16000,11,1356,3,1575000.0,2015,5,0
19,1248 cc,1,0,45000,11,1843,3,524000.0,2017,5,1
14,1497 cc,4,0,53000,11,1483,1,1250000.0,2020,5,0
9,1497 cc,4,0,65434,11,442,3,728000.0,2017,5,0
1,2998 cc,4,0,9000,11,1928,1,11500000.0,2023,7,0
12,1999 cc,1,0,40000,11,1949,1,3000000.0,2019,5,0
10,1591 cc,4,0,42000,11,519,1,1011000.0,2020,5,1
9,1199 cc,4,0,22120,11,183,1,790000.0,2022,5,0
15,1999 cc,1,0,32000,11,1289,1,3500000.0,2019,5,0
1,1998 cc,4,0,20000,11,34,1,4700000.0,2022,5,0
14,1493 cc,1,2,35000,11,1498,1,1375000.0,2022,5,1
0,2967 cc,1,0,76000,11,1268,1,2850000.0,2018,7,0
21,2987 cc,1,0,70000,11,0,1,2895000.0,2017,5,0
25,2995 cc,4,1,24810,4,340,1,10600000.0,2020,5,0
17,1956 cc,1,2,35900,11,885,1,1420000.0,2021,5,1
13,1368 cc,4,0,78000,11,476,1,1225000.0,2018,5,0
27,1498 cc,1,1,51000,11,1324,1,445000.0,2018,5,1
10,1497 cc,4,0,37000,11,538,1,1055000.0,2020,5,1
19,1462 cc,4,1,9000,12,815,1,1595000.0,2023,5,0
12,1999 cc,1,0,40000,11,1946,3,1750000.0,2018,5,0
9,1199 cc,4,0,30000,11,181,1,725000.0,2022,5,1
24,1461 cc,1,1,59000,11,1635,1,225000.0,2015,5,1
17,1451 cc,4,1,38000,11,886,1,1535000.0,2021,5,0
19,1197 cc,4,2,48000,11,256,1,595000.0,2022,5,1
16,2487 cc,4,3,43953,4,636,1,5000000.0,2021,5,0
10,1197 cc,4,0,28221,11,833,1,398000.0,2016,5,1
9,1497 cc,4,1,50893,11,405,1,1082000.0,2021,5,0
29,2494 cc,4,0,146000,11,314,1,1489000.0,2017,5,0
10,1197 cc,4,0,57000,11,853,1,380000.0,2017,5,1
9,1497 cc,4,0,41000,11,430,1,660000.0,2015,5,0
10,1591 cc,4,1,39000,11,532,1,945000.0,2019,5,1
27,1498 cc,4,0,26000,11,1068,1,1450000.0,2022,5,0
10,1591 cc,4,1,75000,11,532,1,750000.0,2017,5,1
10,1197 cc,4,0,69000,11,2083,1,470000.0,2017,5,1
14,2199 cc,1,0,45000,11,333,1,2850000.0,2021,7,0
10,1497 cc,4,0,17000,11,534,1,1090000.0,2021,5,1
1,1995 cc,1,2,136000,11,56,1,1400000.0,2015,5,0
9,1497 cc,4,1,45000,11,445,1,750000.0,2018,5,1
10,1582 cc,1,0,73000,11,523,1,1025000.0,2019,5,0
10,1197 cc,4,1,68000,12,853,1,330000.0,2014,5,1
10,1197 cc,4,0,46000,11,2065,1,415000.00000000006,2015,5,1
10,1591 cc,4,0,50000,11,530,1,750000.0,2017,5,1
19,1462 cc,4,0,49000,11,1963,1,1025000.0,2021,6,1
19,1373 cc,4,1,54000,11,391,1,366000.0,2014,5,1
13,1956 cc,1,1,10000,11,479,1,1125000.0,2018,5,1
30,1498 cc,4,1,41000,11,1624,1,1445000.0,2021,5,0
1,1998 cc,4,0,37000,11,68,1,3990000.0,2018,4,0
9,1497 cc,4,2,76000,11,429,1,425000.0,2014,5,0
29,1798 cc,4,1,54000,11,502,1,520000.0,2015,5,1
17,1451 cc,4,0,52000,11,886,1,1290000.0,2019,5,0
17,1451 cc,4,1,39000,11,888,1,1225000.0,2019,5,0
10,1591 cc,4,0,70000,11,527,1,840000.0,2018,5,0
19,1462 cc,4,0,35000,11,705,1,875000.0,2019,7,1
10,1086 cc,4,0,68000,11,2055,3,275000.0,2013,5,1
27,999 cc,4,2,27000,11,1071,1,1590000.0,2022,5,0
21,2987 cc,1,0,87000,11,1088,1,1750000.0,2015,5,0
19,1197 cc,4,0,32000,11,248,1,565000.0,2018,5,0
21,1950 cc,1,0,57000,11,1227,3,2050000.0,2017,5,0
19,1462 cc,4,0,46100,11,1963,1,810000.0,2019,6,1
21,2143 cc,1,1,71000,11,451,1,1375000.0,2015,5,0
8,1497 cc,4,0,65000,11,640,3,650000.0,2018,5,0
10,1591 cc,4,0,47000,11,1830,1,750000.0,2018,5,1
10,1497 cc,4,1,33000,11,538,1,1095000.0,2020,5,1
19,1197 cc,4,0,59000,11,1589,1,525000.0,2020,5,1
29,1798 cc,4,0,74658,11,495,1,665000.0,2016,5,0
14,1497 cc,4,0,5100,11,1473,1,1031000.0,2021,5,1
15,1999 cc,1,0,12000,11,1285,1,5250000.0,2021,5,0
10,1591 cc,4,1,57000,11,523,1,1025000.0,2018,5,0
9,1497 cc,4,0,52000,11,433,1,565000.0,2016,5,1
30,1498 cc,4,0,14500,11,1624,1,1490000.0,2022,5,0
17,1451 cc,4,0,52000,11,886,1,1275000.0,2019,5,0
13,1368 cc,4,1,40000,11,469,1,1650000.0,2020,5,0
21,1991 cc,4,1,33000,11,606,1,1425000.0,2013,5,0
9,1497 cc,4,1,43000,11,409,3,750000.0,2019,5,1
19,1197 cc,4,0,55546,11,255,1,595000.0,2019,5,0
10,1497 cc,4,0,29000,11,535,1,995000.0,2022,5,1
1,2998 cc,4,1,60000,11,1923,1,6850000.0,2021,5,0
10,1197 cc,4,0,58000,11,2068,1,560000.0,2018,5,1
19,1462 cc,4,0,49000,0,375,3,745000.0,2019,5,1
28,1199 cc,4,0,52563,0,1161,1,844999.9999999999,2021,5,1
9,1199 cc,4,0,41252,0,991,3,507000.0,2016,5,1
10,998 cc,4,0,7564,0,2106,1,921000.0,2022,5,1
8,1499 cc,4,0,65638,0,654,1,697000.0,2017,5,1
14,1353 cc,4,0,13496,0,1464,1,1493000.0,2021,5,1
10,1493 cc,1,0,121832,0,548,1,1400000.0,2021,5,0
9,1198 cc,4,0,49000,0,289,1,575000.0,2015,5,0
10,998 cc,4,1,29693,0,1765,1,890000.0,2019,5,1
26,999 cc,4,1,6099,0,1024,1,513000.0,2023,5,0
19,998 cc,4,0,61739,0,1888,1,348000.0,2014,5,1
13,1368 cc,4,0,37901,0,476,1,1675000.0,2019,5,0
29,1490 cc,4,0,24177,0,903,1,1850000.0,2022,5,0
26,999 cc,4,1,11094,0,1024,1,488000.0,2022,5,0
18,2179 cc,1,0,139000,0,1983,3,1175000.0,2016,7,0
31,1969 cc,1,0,87000,0,1945,1,3650000.0,2018,5,0
10,1197 cc,4,0,88778,0,822,4,385000.0,2014,5,1
18,2179 cc,1,1,77000,0,1989,3,960000.0,2015,7,1
0,1968 cc,1,0,43603,0,100,1,1818000.0,2015,5,0
19,1373 cc,4,0,65856,0,367,3,697000.0,2018,5,0
15,1999 cc,1,0,65000,0,1301,3,6400000.0,2018,5,0
18,2179 cc,1,0,84749,0,1992,3,1549000.0,2018,7,0
9,1498 cc,1,1,135000,0,1128,1,600000.0,2015,7,1
6,1172 cc,4,0,76000,0,1238,4,325000.0,2015,5,1
19,1462 cc,4,1,11218,0,377,1,793000.0,2019,5,0
10,1197 cc,4,0,59000,0,2053,4,315000.0,2011,5,1
27,1498 cc,1,0,132665,0,1332,3,550000.0,2016,5,1
19,1248 cc,1,0,60407,0,254,1,698000.0,2018,5,1
26,799 cc,4,1,13043,0,1039,1,475000.0,2021,5,1
10,1197 cc,4,0,55997,0,830,1,498000.00000000006,2015,5,0
19,1197 cc,4,1,74000,0,1595,1,565000.0,2019,5,1
0,1968 cc,1,0,56825,0,87,3,1485000.0,2016,5,0
29,2494 cc,1,0,49000,0,938,3,1190000.0,2013,8,1
14,1497 cc,4,1,39702,0,1481,3,1015000.0,2020,5,1
14,1353 cc,4,3,31361,0,1468,1,1575000.0,2021,5,0
19,1248 cc,1,1,82000,0,1348,1,365000.0,2015,5,1
10,1999 cc,4,0,29000,0,1718,1,1689999.9999999998,2019,5,0
30,999 cc,4,3,52611,0,1204,3,561000.0,2019,5,1
19,1298 cc,4,1,52500,0,1579,1,395000.0,2011,5,1
10,1197 cc,4,1,126000,0,2061,2,250000.0,2010,5,1
29,2982 cc,1,0,129751,0,763,1,1195000.0,2011,7,1
10,1582 cc,1,0,73229,0,1808,3,899000.0,2017,5,0
30,1198 cc,4,0,28257,0,1202,1,415000.00000000006,2011,5,1
19,1197 cc,4,1,43000,0,251,3,585000.0,2017,5,1
9,1497 cc,4,0,60169,0,411,1,434000.0,2013,5,1
14,1497 cc,4,0,17000,0,330,1,1275000.0,2023,7,1
26,1461 cc,1,0,97801,0,591,3,494000.00000000006,2014,5,1
28,2179 cc,1,0,92000,0,1405,3,595000.0,2014,7,1
23,2360 cc,4,0,100100,0,1197,3,575000.0,2011,5,0
10,1396 cc,1,2,92350,0,2071,3,375000.0,2012,5,1
30,1498 cc,4,1,17000,0,1624,3,2050000.0,2015,5,0
10,1197 cc,4,0,103693,0,833,3,377000.0,2015,5,1
10,1999 cc,4,0,27000,0,1723,1,2290000.0,2021,5,0
19,1298 cc,4,0,98997,0,1587,1,525000.0,2015,5,1
19,1373 cc,4,0,184990,0,372,1,450000.0,2017,5,1
9,1198 cc,4,0,60274,0,196,1,406000.0,2015,5,1
30,1498 cc,1,1,70000,0,1208,1,675000.0,2017,5,1
10,1197 cc,4,0,86000,0,832,3,365000.0,2014,5,1
10,1591 cc,4,0,31944,0,523,1,1345000.0,2019,5,0
10,999 cc,4,0,9826,0,1767,1,1042000.0,2023,5,1
29,2494 cc,1,0,135000,0,955,1,1475000.0,2014,7,1
10,814 cc,4,0,53000,0,628,3,240000.0,2012,5,1
10,1197 cc,4,1,96016,0,826,1,463000.0,2016,5,1
26,1498 cc,4,1,67362,0,583,1,700000.0,2017,5,0
30,999 cc,4,0,79000,0,1204,1,695000.0,2018,5,1
29,2494 cc,1,1,115533,0,948,3,1225000.0,2015,7,1
19,1248 cc,1,0,73000,0,1847,3,925000.0,2019,5,0
18,2179 cc,1,0,63000,0,1993,1,1090000.0,2016,7,1
10,1582 cc,1,0,62000,0,1793,3,525000.0,2011,5,1
10,1497 cc,4,0,35284,0,1815,1,999000.0,2020,5,1
10,1396 cc,4,0,58000,0,1789,1,565000.0,2014,5,1
24,1198 cc,4,0,59167,0,1118,1,445000.0,2017,5,1
14,998 cc,4,0,68352,0,1501,1,955000.0,2020,5,0
9,1199 cc,4,0,98798,0,181,1,367000.0,2014,5,1
10,1493 cc,1,1,68000,0,1825,1,330000.0,2010,5,1
26,999 cc,4,1,78311,0,1032,1,355000.0,2019,5,0
10,1197 cc,4,1,61001,0,2061,3,375000.0,2011,5,1
19,1248 cc,1,0,120000,0,695,4,710000.0,2016,7,1
19,998 cc,4,0,15361,0,356,1,596000.0,2020,5,1
29,2494 cc,4,1,89258,0,314,3,1650000.0,2015,5,0
29,2755 cc,1,1,148697,0,974,3,1900000.0,2017,7,0
18,2179 cc,1,0,63646,0,1983,3,1195000.0,2016,7,0
9,1497 cc,4,0,75155,0,411,1,840000.0,2022,5,1
14,1353 cc,4,1,34148,0,1468,1,1366000.0,2020,5,0
18,2179 cc,1,1,75000,0,2033,1,585000.0,2014,8,1
26,999 cc,4,0,14000,0,1027,1,520000.0,2022,5,1
26,999 cc,4,0,22317,0,1715,1,590000.0,2020,7,0
19,1197 cc,4,0,53000,0,1549,3,650000.0,2018,5,0
26,999 cc,4,3,29303,0,1715,3,573000.0,2020,7,0
9,1498 cc,1,0,137966,0,189,1,400000.0,2015,5,1
13,1956 cc,1,0,24228,0,489,1,2775000.0,2022,5,0
26,1498 cc,4,0,99680,0,583,1,875000.0,2020,5,0
10,1396 cc,1,1,76000,0,2066,1,749000.0,2018,5,1
16,3346 cc,1,1,101,0,1073,1,35000000.0,2016,5,0
19,1248 cc,1,1,90000,0,251,1,625000.0,2016,5,1
8,1499 cc,4,0,33000,0,652,1,765000.0,2017,5,0
9,1497 cc,4,2,27983,0,411,1,930000.0,2022,5,1
17,1451 cc,4,0,32849,0,889,1,1499000.0,2020,5,1
10,1197 cc,4,0,44000,0,841,1,525000.0,2017,5,0
0,1968 cc,1,0,48823,0,1250,3,2449000.0,2018,5,0
10,1197 cc,4,0,36364,0,1768,1,1058000.0,2021,5,1
10,1086 cc,4,2,67072,0,2063,1,320000.0,2015,5,1
9,1199 cc,4,1,36465,0,983,1,625000.0,2017,5,1
30,1498 cc,1,1,72000,0,1746,3,695000.0,2017,5,0
28,1497 cc,1,0,41245,0,1170,1,1257000.0,2023,5,1
19,1197 cc,4,0,33135,0,1879,1,312000.0,2011,5,1
28,1497 cc,1,0,10509,0,1170,1,1190000.0,2023,5,1
21,1991 cc,4,1,40000,0,125,1,2300000.0,2017,5,0
30,1498 cc,1,0,74000,0,1208,3,555000.0,2015,5,1
10,1197 cc,4,0,24632,0,2094,1,765000.0,2018,5,1
18,2179 cc,1,1,88000,0,2002,1,894999.9999999999,2015,7,1
19,1462 cc,4,0,113000,0,377,3,675000.0,2019,5,0
29,2755 cc,1,1,158269,0,964,1,1725000.0,2017,7,0
1,1995 cc,1,0,50000,0,1895,1,3000000.0,2018,5,0
8,1196 cc,4,1,93000,0,753,3,310000.0,2012,5,1
10,998 cc,4,0,30000,0,1762,1,1090000.0,2022,5,0
10,1197 cc,4,0,81599,0,853,3,465000.00000000006,2016,5,1
19,998 cc,4,0,72000,0,347,3,350000.0,2015,5,1
30,1598 cc,4,0,85943,0,1740,1,449000.0,2012,5,1
9,1198 cc,4,0,27911,0,187,1,465000.00000000006,2015,5,1
10,1591 cc,4,0,51906,0,1797,1,987000.0,2018,5,0
19,1197 cc,4,1,83000,0,1595,1,500000.0,2015,5,1
28,1956 cc,1,0,14651,0,1411,1,1900000.0,2022,7,1
15,2179 cc,1,0,155000,0,1291,3,1800000.0,2012,5,0
10,1197 cc,4,0,92000,0,2081,4,725000.0,2017,5,1
19,1373 cc,4,0,44400,0,367,1,744000.0,2017,5,0
17,1996 cc,1,0,43799,0,807,1,3296000.0,2021,6,0
18,2179 cc,1,0,108000,0,2006,3,795000.0,2015,7,1
28,1199 cc,4,0,37967,0,1679,3,548000.0,2021,5,0
9,1199 cc,4,0,11954,0,183,1,886999.9999999999,2022,5,0
9,1199 cc,4,0,10000,0,1862,1,894999.9999999999,2019,5,1
30,1198 cc,4,0,72000,0,1204,3,545000.0,2014,5,1
19,998 cc,4,0,118089,0,347,1,370000.0,2015,5,1
31,1984 cc,1,0,86858,0,1392,1,1400000.0,2014,5,0
19,998 cc,4,0,92858,0,158,1,295000.0,2017,5,1
10,1186 cc,1,0,44366,0,845,1,725000.0,2022,5,0
10,1197 cc,4,0,32000,0,840,1,585000.0,2019,5,1
21,2143 cc,1,0,71000,0,5,1,1945000.0,2015,5,0
10,1591 cc,4,0,73663,0,1794,3,589000.0,2016,5,1
26,999 cc,4,0,20922,0,1052,1,847000.0000000001,2022,5,0
10,1197 cc,4,0,34000,0,2064,3,360000.0,2011,5,0
27,1498 cc,4,0,10480,0,1493,1,1392000.0,2022,5,1
13,1956 cc,1,0,40000,0,479,1,1225000.0,2017,5,1
21,1991 cc,4,0,15000,0,726,1,6200000.0,2021,5,0
28,1199 cc,4,0,12758,0,1176,1,997000.0,2021,5,0
14,1497 cc,4,1,25481,0,1481,1,1300000.0,2020,5,1
29,2494 cc,1,0,192000,0,942,3,525000.0,2008,8,1
29,2982 cc,1,0,153313,0,773,3,1450000.0,2014,7,1
29,2494 cc,1,0,192535,0,942,1,585000.0,2006,8,1
14,1493 cc,1,0,84130,0,1499,1,1140000.0,2021,5,0
28,1199 cc,4,0,67000,0,1693,3,545000.0,2018,5,0
28,1956 cc,1,0,46000,0,868,3,1750000.0,2020,5,0
17,1451 cc,4,0,40148,0,881,1,1550000.0,2021,6,0
18,2184 cc,1,1,45171,0,1652,1,1675000.0,2022,4,1
19,1373 cc,4,0,68000,0,371,3,625000.0,2019,5,1
28,1199 cc,4,0,41161,0,1665,1,525000.0,2018,5,1
19,1462 cc,4,1,46000,0,1963,1,1049000.0,2021,6,1
9,1199 cc,4,0,122243,0,181,1,368000.0,2016,5,1
10,1591 cc,4,1,23110,0,523,3,1110000.0,2019,5,0
19,998 cc,4,0,12699,0,364,1,661000.0,2022,5,1
12,2993 cc,1,0,66000,0,1956,3,2175000.0,2012,4,0
28,1199 cc,4,0,10010,0,173,1,894999.9999999999,2023,5,0
18,2179 cc,1,0,59000,0,2003,1,894999.9999999999,2015,7,1
29,2393 cc,1,0,155000,0,966,1,2075000.0,2019,7,1
19,1197 cc,4,1,18000,0,1576,1,725000.0,2022,5,1
10,1197 cc,4,0,63164,0,2064,1,395000.0,2013,5,0
10,1591 cc,4,0,48077,0,1804,1,745000.0,2016,5,1
10,1197 cc,4,0,48000,0,1761,1,775000.0,2019,5,1
14,1497 cc,4,0,55551,0,1476,1,969000.0,2020,5,1
26,999 cc,4,3,6184,0,1024,1,537000.0,2023,5,0
19,1197 cc,4,0,71669,0,253,1,568000.0,2016,5,1
27,1798 cc,4,0,48000,0,1540,3,1775000.0,2018,5,0
27,1598 cc,1,1,98000,0,1328,4,360000.0,2012,5,1
9,1497 cc,4,0,45377,0,245,3,799000.0,2017,7,0
18,2179 cc,1,0,53613,0,1992,3,1625000.0,2020,7,0
30,1198 cc,4,2,98000,0,1223,3,325000.0,2010,5,1
14,1497 cc,4,0,92475,0,1483,1,1190000.0,2020,5,0
29,2494 cc,1,2,160000,0,949,3,1150000.0,2014,7,1
18,1997 cc,4,0,20000,0,1655,1,1490000.0,2021,4,0
19,1248 cc,1,1,89377,0,1592,1,475000.0,2012,5,1
24,1498 cc,4,0,71012,0,1523,1,340000.0,2012,5,1
19,1462 cc,4,0,19600,0,393,1,936000.0,2022,5,1
19,1197 cc,4,1,60000,0,1604,1,660000.0,2018,5,1
28,1199 cc,4,0,52000,0,1174,1,1025000.0,2021,5,0
27,1598 cc,4,0,114000,0,1309,3,375000.0,2012,5,0
19,1197 cc,4,0,37740,0,259,1,712000.0,2021,5,1
14,1497 cc,4,1,19031,0,1481,1,1390000.0,2022,5,1
19,998 cc,4,0,41000,0,361,3,425000.0,2016,5,0
19,1197 cc,4,0,33268,0,253,1,612000.0,2016,5,1
19,1498 cc,1,0,48000,0,378,1,725000.0,2020,5,1
19,1462 cc,4,0,70000,0,1959,1,920000.0,2019,6,1
21,2143 cc,1,0,97976,0,455,3,1990000.0,2018,5,0
10,1197 cc,4,0,85000,0,2066,1,325000.0,2010,5,1
18,2198 cc,1,0,32087,0,1454,1,2288000.0,2023,6,0
10,1197 cc,4,1,87000,0,2053,3,315000.0,2011,5,1
21,2143 cc,1,0,96000,0,0,1,3750000.0,2019,5,0
10,1497 cc,4,0,74000,0,541,1,1550000.0,2020,5,1
19,1197 cc,4,0,41400,0,256,1,720000.0,2021,5,1
19,1248 cc,1,0,36430,0,256,1,575000.0,2017,5,1
19,1462 cc,4,2,60925,0,378,1,675000.0,2020,5,1
9,1497 cc,4,0,64230,0,399,1,395000.0,2009,5,0
10,1497 cc,4,1,56000,0,1815,1,1075000.0,2021,5,1
19,1197 cc,4,0,41523,0,1595,1,380000.0,2011,5,1
17,1451 cc,4,0,27968,0,888,1,1599000.0,2021,5,0
26,999 cc,4,0,69874,0,1027,1,401000.0,2021,5,1
19,998 cc,4,0,35000,0,1867,1,450000.0,2018,5,0
19,1197 cc,4,0,15000,0,254,1,935000.0,2023,5,1
10,1197 cc,4,0,55000,0,2066,1,765000.0,2018,5,1
9,1497 cc,4,0,30180,0,412,1,750000.0,2017,5,1
9,1198 cc,4,1,47424,0,285,1,300000.0,2013,5,1
18,2179 cc,1,0,89586,0,2002,3,925000.0,2016,7,1
21,1332 cc,4,0,6000,0,1081,1,4895000.0,2022,5,0
10,1591 cc,4,0,45689,0,1794,1,467000.0,2012,5,1
27,1598 cc,1,0,90000,0,1324,1,399000.0,2012,5,1
9,1199 cc,4,0,32582,0,189,1,375000.0,2015,5,1
21,1993 cc,1,0,40412,0,53,1,4646000.0,2018,5,0
14,1493 cc,1,0,51787,0,1486,1,1266000.0,2019,5,0
14,998 cc,4,0,31117,0,1500,1,1199000.0,2020,5,0
9,1198 cc,4,0,45502,0,210,3,434000.0,2016,5,1
19,1248 cc,1,0,63556,0,259,1,599000.0,2017,5,1
23,2477 cc,1,0,134000,0,1200,1,1200000.0,2013,7,1
9,1199 cc,4,0,56635,0,993,1,497000.0,2015,5,1
9,2354 cc,4,0,106385,0,312,4,850000.0,2014,5,0
28,2184 cc,2,0,17741,0,1695,1,975000.0,2022,5,0
18,2184 cc,1,2,21000,0,1653,1,1761000.0,2023,4,1
10,1197 cc,4,0,41749,0,2086,3,645000.0,2017,5,1
29,2494 cc,1,0,76000,0,949,1,1900000.0,2016,7,1
10,1591 cc,4,0,66123,0,523,3,875000.0,2017,5,0
13,1956 cc,1,0,27046,0,471,1,2424000.0,2021,5,0
29,1462 cc,4,0,14986,0,905,1,1614999.9999999998,2023,5,1
26,1498 cc,4,0,77000,0,583,3,725000.0,2018,5,0
26,999 cc,4,0,13307,0,1018,1,545000.0,2022,5,0
10,1493 cc,1,0,17480,0,1768,1,1035000.0,2022,5,1
10,1197 cc,4,2,71321,0,853,1,391000.0,2014,5,1
30,1968 cc,1,1,67000,0,1704,1,2525000.0,2019,5,0
29,2393 cc,1,1,87065,0,969,1,2150000.0,2019,7,1
10,1396 cc,1,0,98000,0,2110,1,430000.0,2013,5,1
29,2982 cc,1,0,121000,0,773,1,1775000.0,2015,7,1
10,998 cc,4,0,36310,0,2099,1,950000.0,2022,5,1
23,2360 cc,4,0,102222,0,1197,1,585000.0,2011,5,0
13,1956 cc,1,0,20000,0,476,1,1550000.0,2018,5,1
19,1462 cc,4,0,12888,0,704,1,1165000.0,2020,7,0
9,1497 cc,4,0,41000,0,446,3,745000.0,2018,5,1
29,1496 cc,4,0,74465,0,712,3,309000.0,2011,5,1
14,1353 cc,4,3,36784,0,1468,1,1575000.0,2021,5,0
0,1968 cc,1,0,72000,0,110,4,2350000.0,2016,5,0
